province;red;green;blue;x;x
6020;214;3;240;x;x
6021;38;93;235;x;x
6022;105;135;190;x;x
6023;216;49;146;x;x
6024;149;64;7;x;x
6025;245;77;165;x;x
6026;83;159;244;x;x
6027;111;82;39;x;x
6028;93;34;168;x;x
6029;239;155;139;x;x
6030;137;4;133;x;x
6031;129;32;233;x;x
6032;97;158;95;x;x
6033;230;205;150;x;x
6034;196;113;211;x;x
6035;108;203;19;x;x
6036;220;190;133;x;x
6037;128;85;38;x;x
6038;144;10;231;x;x
6039;147;168;181;x;x
6040;4;181;166;x;x
6041;68;248;138;x;x
6042;203;158;28;x;x
6043;114;237;120;x;x
6044;242;52;192;x;x
6045;248;48;186;x;x
6046;78;137;193;x;x
6047;135;150;32;x;x
6048;48;13;226;x;x
6049;148;239;224;x;x
6050;171;17;128;x;x
6051;51;87;107;x;x
6052;50;196;5;x;x
6053;229;249;123;x;x
6054;111;158;142;x;x
6055;167;110;242;x;x
6056;67;18;18;x;x
6057;182;191;216;x;x
6058;145;128;136;x;x
6059;110;50;88;x;x
6060;233;249;139;x;x
6061;255;237;223;x;x
6062;148;248;134;x;x
6063;111;212;163;x;x
6064;154;113;107;x;x
6065;175;111;19;x;x
6066;152;156;229;x;x
6067;188;246;28;x;x
6068;120;18;90;x;x
6069;144;240;20;x;x
6070;134;183;57;x;x
6071;204;9;185;x;x
6072;242;248;199;x;x
6073;128;196;29;x;x
6074;111;155;95;x;x
6075;73;116;252;x;x
6076;7;222;182;x;x
6077;135;240;143;x;x
6078;180;233;188;x;x
6079;62;132;151;x;x
6080;252;144;37;x;x
6081;250;141;39;x;x
6082;116;40;143;x;x
6083;229;84;216;x;x
6084;102;184;98;x;x
6085;150;71;231;x;x
6086;238;27;120;x;x
6087;54;165;95;x;x
6088;196;60;3;x;x
6089;73;128;212;x;x
6090;161;212;65;x;x
6091;207;150;137;x;x
6092;163;94;176;x;x
6093;99;103;50;x;x
6094;1;162;92;x;x
6095;13;107;157;x;x
6096;24;187;213;x;x
6097;114;69;114;x;x
6098;152;125;81;x;x
6099;100;218;86;x;x
6100;227;122;138;x;x
6101;98;198;111;x;x
6102;236;221;225;x;x
6103;18;67;139;x;x
6104;214;225;139;x;x
6105;147;31;69;x;x
6106;209;251;64;x;x
6107;111;19;132;x;x
6108;45;240;74;x;x
6109;149;54;156;x;x
6110;182;60;133;x;x
6111;106;174;6;x;x
6112;67;125;112;x;x
6113;155;19;253;x;x
6114;141;7;235;x;x
6115;7;175;154;x;x
6116;176;85;99;x;x
6117;104;61;202;x;x
6118;111;75;52;x;x
6119;248;51;183;x;x
6120;190;172;95;x;x
6121;142;116;91;x;x
6122;224;147;127;x;x
6123;57;157;214;x;x
6124;128;217;207;x;x
6125;36;209;48;x;x
6126;202;132;187;x;x
6127;164;171;160;x;x
6128;72;173;241;x;x
6129;112;208;191;x;x
6130;97;178;189;x;x
6131;56;126;9;x;x
6132;19;213;208;x;x
6133;186;116;118;x;x
6134;218;155;174;x;x
6135;149;43;65;x;x
6136;181;249;94;x;x
6137;152;29;142;x;x
6138;64;190;110;x;x
6139;142;198;169;x;x
6140;248;123;181;x;x
6141;73;3;175;x;x
6142;186;23;168;x;x
6143;120;251;62;x;x
6144;218;245;240;x;x
6145;242;97;194;x;x
6146;181;200;82;x;x
6147;98;208;0;x;x
6148;113;96;78;x;x
6149;51;107;20;x;x
6150;0;216;70;x;x
6151;184;123;204;x;x
6152;162;113;160;x;x
6153;63;37;148;x;x
6154;151;62;188;x;x
6155;187;118;12;x;x
6156;225;146;244;x;x
6157;104;40;169;x;x
6158;3;162;138;x;x
6159;176;132;3;x;x
6160;230;253;4;x;x
6161;179;90;87;x;x
6162;222;68;41;x;x
6163;107;138;240;x;x
6164;15;222;112;x;x
6165;56;145;148;x;x
6166;234;133;194;x;x
6167;248;145;151;x;x
6168;109;103;78;x;x
6169;179;189;144;x;x
6170;90;63;13;x;x
6171;95;159;184;x;x
6172;96;41;84;x;x
6173;144;82;223;x;x
6174;85;141;70;x;x
6175;31;132;17;x;x
6176;230;181;46;x;x
6177;49;118;57;x;x
6178;26;45;72;x;x
6179;29;13;176;x;x
6180;250;104;33;x;x
6181;116;193;54;x;x
6182;3;212;99;x;x
6183;225;225;165;x;x
6184;96;140;173;x;x
6185;100;227;255;x;x
6186;61;190;14;x;x
6187;190;65;223;x;x
6188;251;188;145;x;x
6189;176;3;141;x;x
6190;77;194;11;x;x
6191;132;88;84;x;x
6192;181;141;199;x;x
6193;105;93;110;x;x
6194;224;180;94;x;x
6195;53;71;197;x;x
6196;25;153;222;x;x
6197;157;110;255;x;x
6198;33;17;11;x;x
6199;167;68;46;x;x
6200;122;143;124;x;x
6201;165;237;20;x;x
6202;229;145;15;x;x
6203;33;128;176;x;x
6204;77;100;24;x;x
6205;194;204;196;x;x
6206;29;143;5;x;x
6207;62;238;59;x;x
6208;84;134;57;x;x
6209;15;147;206;x;x
6210;223;70;147;x;x
6211;240;126;75;x;x
6212;67;139;235;x;x
6213;106;247;254;x;x
6214;204;35;254;x;x
6215;69;103;200;x;x
6216;133;229;186;x;x
6217;44;170;134;x;x
6218;221;49;207;x;x
6219;135;56;131;x;x
6220;102;10;232;x;x
6221;224;60;126;x;x
6222;20;213;137;x;x
6223;69;202;33;x;x
6224;209;47;28;x;x
6225;113;250;214;x;x
6226;138;195;115;x;x
6227;86;50;58;x;x
6228;73;113;249;x;x
6229;249;234;227;x;x
6230;0;140;161;x;x
6231;153;135;162;x;x
6232;236;112;68;x;x
6233;212;141;24;x;x
6234;165;56;7;x;x
6235;233;220;37;x;x
6236;88;30;107;x;x
6237;119;114;14;x;x
6238;13;20;198;x;x
6239;124;84;15;x;x
6240;160;190;129;x;x
6241;247;198;72;x;x
6242;232;91;184;x;x
6243;193;114;101;x;x
6244;5;188;43;x;x
6245;183;80;136;x;x
6246;49;199;86;x;x
6247;35;49;151;x;x
6248;117;215;37;x;x
6249;220;179;165;x;x
6250;23;52;163;x;x
6251;116;45;123;x;x
6252;228;4;184;x;x
6253;217;70;32;x;x
6254;148;242;48;x;x
6255;31;132;125;x;x
6256;164;164;160;x;x
6257;192;168;11;x;x
6258;181;36;7;x;x
6259;85;128;113;x;x
6260;225;34;220;x;x
6261;217;17;173;x;x
6262;223;181;217;x;x
6263;161;196;123;x;x
6264;126;42;174;x;x
6265;240;233;195;x;x
6266;190;187;164;x;x
6267;200;100;236;x;x
6268;96;193;0;x;x
6269;146;170;131;x;x
6270;48;27;143;x;x
6271;129;105;10;x;x
6272;121;245;247;x;x
6273;66;210;145;x;x
6274;250;95;103;x;x
6275;44;132;24;x;x
6276;202;221;80;x;x
6277;63;237;18;x;x
6278;66;84;226;x;x
6279;164;17;154;x;x
6280;252;0;192;x;x
6281;229;244;181;x;x
6282;123;19;96;x;x
6283;147;253;157;x;x
6284;97;146;199;x;x
6285;94;2;109;x;x
6286;254;246;96;x;x
6287;206;236;95;x;x
6288;15;237;187;x;x
6289;30;168;22;x;x
6290;46;18;193;x;x
6291;150;101;53;x;x
6292;118;53;233;x;x
6293;252;188;162;x;x
6294;187;1;249;x;x
6295;73;236;7;x;x
6296;254;85;230;x;x
6297;126;139;153;x;x
6298;137;241;178;x;x
6299;20;241;143;x;x
6300;186;105;122;x;x
6301;15;230;248;x;x
6302;184;138;82;x;x
6303;89;250;113;x;x
6304;143;157;198;x;x
6305;60;116;19;x;x
6306;83;254;21;x;x
6307;112;117;101;x;x
6308;235;160;141;x;x
6309;244;110;227;x;x
6310;238;121;242;x;x
6311;181;203;238;x;x
6312;149;201;254;x;x
6313;120;118;140;x;x
6314;146;241;115;x;x
6315;84;108;92;x;x
6316;26;184;81;x;x
6317;179;81;41;x;x
6318;104;98;206;x;x
6319;161;71;252;x;x
6320;197;60;152;x;x
6321;113;181;161;x;x
6322;68;250;244;x;x
6323;56;14;153;x;x
6324;58;4;80;x;x
6325;59;7;235;x;x
6326;171;111;74;x;x
6327;156;255;159;x;x
6328;154;5;154;x;x
6329;229;0;203;x;x
6330;176;68;236;x;x
6331;165;59;136;x;x
6332;33;210;115;x;x
6333;207;88;106;x;x
6334;167;72;31;x;x
6335;41;22;14;x;x
6336;3;147;187;x;x
6337;82;60;95;x;x
6338;17;238;216;x;x
6339;93;196;120;x;x
6340;205;103;220;x;x
6341;119;229;75;x;x
6342;99;54;177;x;x
6343;48;155;99;x;x
6344;47;145;131;x;x
6345;212;230;77;x;x
6346;119;126;121;x;x
6347;164;23;107;x;x
6348;128;121;240;x;x
6349;247;147;172;x;x
6350;7;67;132;x;x
6351;233;151;242;x;x
6352;136;66;72;x;x
6353;221;72;62;x;x
6354;191;168;128;x;x
6355;159;184;250;x;x
6356;187;114;203;x;x
6357;54;28;3;x;x
6358;247;93;217;x;x
6359;92;191;206;x;x
6360;58;128;158;x;x
6361;77;86;44;x;x
6362;47;176;41;x;x
6363;33;14;210;x;x
6364;221;39;183;x;x
6365;124;58;128;x;x
6366;97;216;196;x;x
6367;108;18;253;x;x
6368;114;171;170;x;x
6369;93;11;163;x;x
6370;140;152;46;x;x
6371;225;188;167;x;x
6372;90;176;125;x;x
6373;179;190;169;x;x
6374;65;204;159;x;x
6375;8;11;218;x;x
6376;69;174;204;x;x
6377;254;190;213;x;x
6378;46;182;193;x;x
6379;159;71;13;x;x
6380;211;185;154;x;x
6381;132;151;105;x;x
6382;203;172;163;x;x
6383;0;193;141;x;x
6384;1;233;52;x;x
6385;84;96;219;x;x
6386;164;167;213;x;x
6387;196;30;35;x;x
6388;139;148;216;x;x
6389;219;54;169;x;x
6390;252;57;0;x;x
6391;238;117;234;x;x
6392;231;56;14;x;x
6393;97;196;248;x;x
6394;181;46;244;x;x
6395;50;46;172;x;x
6396;195;226;39;x;x
6397;3;233;81;x;x
6398;139;233;122;x;x
6399;65;193;1;x;x
6400;117;137;190;x;x
6401;127;239;71;x;x
6402;101;209;112;x;x
6403;150;151;166;x;x
6404;70;163;32;x;x
6405;66;78;98;x;x
6406;16;214;230;x;x
6407;64;16;101;x;x
6408;234;99;165;x;x
6409;139;160;135;x;x
6410;246;34;8;x;x
6411;25;174;11;x;x
6412;215;35;30;x;x
6413;222;239;57;x;x
6414;90;123;48;x;x
6415;8;24;227;x;x
6416;227;117;224;x;x
6417;119;235;116;x;x
6418;0;222;65;x;x
6419;244;60;123;x;x
6420;90;30;29;x;x
6421;162;83;235;x;x
6422;6;168;123;x;x
6423;75;248;20;x;x
6424;159;111;40;x;x
6425;14;132;239;x;x
6426;169;77;130;x;x
6427;3;192;57;x;x
6428;21;161;20;x;x
6429;169;176;82;x;x
6430;117;174;6;x;x
6431;101;59;32;x;x
6432;120;176;5;x;x
6433;137;215;77;x;x
6434;57;6;152;x;x
6435;226;220;199;x;x
6436;239;235;161;x;x
6437;188;144;64;x;x
6438;208;237;66;x;x
6439;52;192;113;x;x
6440;187;89;136;x;x
6441;152;86;86;x;x
6442;61;157;211;x;x
6443;140;200;157;x;x
6444;12;183;255;x;x
6445;85;113;112;x;x
6446;149;106;173;x;x
6447;251;156;114;x;x
6448;142;36;109;x;x
6449;114;47;122;x;x
6450;72;3;177;x;x
6451;122;44;211;x;x
6452;66;47;38;x;x
6453;5;82;0;x;x
6454;182;187;139;x;x
6455;68;223;185;x;x
6456;156;89;204;x;x
6457;225;203;1;x;x
6458;248;210;222;x;x
6459;50;147;9;x;x
6460;182;177;108;x;x
6461;168;23;35;x;x
6462;235;30;232;x;x
6463;16;36;230;x;x
6464;127;74;242;x;x
6465;129;170;87;x;x
6466;253;96;237;x;x
6467;68;109;77;x;x
6468;158;131;239;x;x
6469;229;148;68;x;x
6470;224;142;65;x;x
6471;160;213;134;x;x
6472;207;42;1;x;x
6473;252;166;123;x;x
6474;62;50;7;x;x
6475;249;213;75;x;x
6476;231;101;10;x;x
6477;30;193;73;x;x
6478;123;244;66;x;x
6479;140;62;37;x;x
6480;94;132;248;x;x
6481;172;66;170;x;x
6482;184;33;197;x;x
6483;208;230;139;x;x
6484;215;208;229;x;x
6485;8;93;122;x;x
6486;224;19;109;x;x
6487;253;19;157;x;x
6488;85;98;235;x;x
6489;208;16;209;x;x
6490;182;73;126;x;x
6491;127;175;225;x;x
6492;62;196;82;x;x
6493;141;124;246;x;x
6494;179;114;252;x;x
6495;184;9;54;x;x
6496;76;187;76;x;x
6497;98;91;117;x;x
6498;100;41;81;x;x
6499;57;93;213;x;x
6500;61;60;38;x;x
6501;229;41;60;x;x
6502;112;42;15;x;x
6503;34;104;155;x;x
6504;35;219;62;x;x
6505;77;173;188;x;x
6506;107;125;201;x;x
6507;123;53;100;x;x
6508;18;133;100;x;x
6509;101;243;178;x;x
6510;168;220;33;x;x
6511;149;70;148;x;x
6512;126;208;95;x;x
6513;123;35;251;x;x
6514;175;52;208;x;x
6515;223;70;193;x;x
6516;41;93;65;x;x
6517;92;56;143;x;x
6518;42;169;8;x;x
6519;215;237;118;x;x
6520;60;135;116;x;x
6521;123;228;179;x;x
6522;9;78;79;x;x
6523;144;9;201;x;x
6524;43;43;56;x;x
6525;48;114;167;x;x
6526;212;220;244;x;x
6527;253;4;103;x;x
6528;14;252;209;x;x
6529;255;208;121;x;x
6530;96;142;131;x;x
6531;38;10;197;x;x
6532;45;219;168;x;x
6533;175;167;114;x;x
6534;48;192;43;x;x
6535;248;223;193;x;x
6536;209;127;119;x;x
6537;180;157;220;x;x
6538;42;120;5;x;x
6539;157;143;139;x;x
6540;164;68;2;x;x
6541;113;27;195;x;x
6542;235;242;188;x;x
6543;169;211;238;x;x
6544;197;225;82;x;x
6545;160;23;210;x;x
6546;18;185;156;x;x
6547;95;93;109;x;x
6548;126;63;252;x;x
6549;246;81;205;x;x
6550;228;92;141;x;x
6551;254;78;243;x;x
6552;223;115;28;x;x
6553;81;175;63;x;x
6554;255;62;115;x;x
6555;214;68;168;x;x
6556;205;150;247;x;x
6557;57;213;79;x;x
6558;213;169;159;x;x
6559;41;40;12;x;x
6560;139;80;65;x;x
6561;15;127;28;x;x
6562;192;23;230;x;x
6563;185;221;97;x;x
6564;226;116;123;x;x
6565;205;33;210;x;x
6566;254;85;60;x;x
6567;97;87;66;x;x
6568;106;39;49;x;x
6569;124;141;124;x;x
6570;129;3;186;x;x
6571;156;169;222;x;x
6572;96;49;42;x;x
6573;223;166;149;x;x
6574;70;100;158;x;x
6575;180;89;232;x;x
6576;189;11;245;x;x
6577;143;211;29;x;x
6578;176;132;234;x;x
6579;119;117;30;x;x
6580;71;165;136;x;x
6581;97;58;238;x;x
6582;19;224;103;x;x
6583;75;186;70;x;x
6584;153;238;42;x;x
6585;237;123;154;x;x
6586;68;238;77;x;x
6587;133;31;244;x;x
6588;186;243;3;x;x
6589;63;207;46;x;x
6590;96;224;109;x;x
6591;42;29;213;x;x
6592;137;102;244;x;x
6593;193;19;35;x;x
6594;166;147;180;x;x
6595;139;18;147;x;x
6596;211;201;58;x;x
6597;102;81;84;x;x
6598;22;216;24;x;x
6599;253;152;8;x;x
6600;215;174;15;x;x
6601;89;14;120;x;x
6602;56;225;147;x;x
6603;181;238;20;x;x
6604;113;130;19;x;x
6605;135;206;190;x;x
6606;212;76;31;x;x
6607;102;102;187;x;x
6608;25;95;234;x;x
6609;96;166;239;x;x
6610;11;123;248;x;x
6611;161;28;172;x;x
6612;154;217;182;x;x
6613;46;93;38;x;x
6614;67;33;24;x;x
6615;20;205;63;x;x
6616;37;227;213;x;x
6617;203;146;103;x;x
6618;152;168;90;x;x
6619;248;249;26;x;x
6620;125;204;24;x;x
6621;197;102;55;x;x
6622;89;93;244;x;x
6623;133;0;92;x;x
6624;134;0;204;x;x
6625;5;201;250;x;x
6626;84;36;184;x;x
6627;67;140;148;x;x
6628;244;185;59;x;x
6629;146;73;91;x;x
6630;142;115;137;x;x
6631;45;237;255;x;x
6632;138;165;63;x;x
6633;101;182;191;x;x
6634;88;53;86;x;x
6635;185;187;161;x;x
6636;190;103;146;x;x
6637;168;230;87;x;x
6638;229;40;210;x;x
6639;206;65;107;x;x
6640;92;97;225;x;x
6641;25;23;144;x;x
6642;98;41;176;x;x
6643;176;126;95;x;x
6644;65;0;63;x;x
6645;140;181;239;x;x
6646;118;127;79;x;x
6647;90;136;228;x;x
6648;159;45;254;x;x
6649;107;177;181;x;x
6650;87;185;151;x;x
6651;59;209;60;x;x
6652;234;87;200;x;x
6653;26;117;128;x;x
6654;111;73;15;x;x
6655;90;83;107;x;x
6656;152;30;150;x;x
6657;55;184;144;x;x
6658;174;130;62;x;x
6659;19;247;113;x;x
6660;161;253;14;x;x
6661;85;160;177;x;x
6662;185;244;250;x;x
6663;223;18;118;x;x
6664;183;189;214;x;x
6665;159;242;95;x;x
6666;163;249;190;x;x
6667;249;157;31;x;x
6668;67;76;163;x;x
6669;180;251;169;x;x
6670;157;121;183;x;x
6671;212;173;201;x;x
6672;60;105;195;x;x
6673;143;126;101;x;x
6674;41;127;181;x;x
6675;0;59;18;x;x
6676;121;233;142;x;x
6677;112;56;227;x;x
6678;213;227;139;x;x
6679;226;35;202;x;x
6680;255;254;202;x;x
6681;46;54;202;x;x
6682;150;148;65;x;x
6683;248;140;205;x;x
6684;118;162;191;x;x
6685;61;82;67;x;x
6686;152;91;96;x;x
6687;178;97;203;x;x
6688;229;9;188;x;x
6689;32;51;251;x;x
6690;114;131;209;x;x
6691;35;68;233;x;x
6692;108;41;144;x;x
6693;57;245;68;x;x
6694;222;20;104;x;x
6695;254;183;164;x;x
6696;200;87;62;x;x
6697;85;67;6;x;x
6698;37;206;248;x;x
6699;28;188;2;x;x
6700;27;125;180;x;x
6701;248;241;39;x;x
6702;228;155;89;x;x
6703;172;102;122;x;x
6704;0;209;67;x;x
6705;108;67;60;x;x
6706;99;255;55;x;x
6707;226;6;191;x;x
6708;63;53;55;x;x
6709;174;201;111;x;x
6710;55;61;206;x;x
6711;83;191;192;x;x
6712;82;246;6;x;x
6713;3;203;219;x;x
6714;32;24;223;x;x
6715;209;178;121;x;x
6716;142;22;198;x;x
6717;93;30;183;x;x
6718;28;148;66;x;x
6719;135;159;9;x;x
6720;230;175;81;x;x
6721;41;173;162;x;x
6722;12;156;120;x;x
6723;143;38;77;x;x
6724;121;113;209;x;x
6725;101;233;144;x;x
6726;201;183;188;x;x
6727;227;244;30;x;x
6728;119;100;229;x;x
6729;104;122;76;x;x
6730;237;111;107;x;x
6731;188;30;193;x;x
6732;2;203;109;x;x
6733;79;207;74;x;x
6734;175;136;146;x;x
6735;252;99;32;x;x
6736;203;113;129;x;x
6737;97;113;63;x;x
6738;142;32;145;x;x
6739;63;241;28;x;x
6740;33;249;94;x;x
6741;129;215;46;x;x
6742;133;143;136;x;x
6743;145;55;91;x;x
6744;36;109;198;x;x
6745;97;114;159;x;x
6746;219;21;154;x;x
6747;156;129;116;x;x
6748;157;137;18;x;x
6749;192;60;76;x;x
6750;165;174;43;x;x
6751;215;183;52;x;x
6752;154;57;193;x;x
6753;194;138;14;x;x
6754;203;215;7;x;x
6755;217;230;167;x;x
6756;80;47;166;x;x
6757;161;182;23;x;x
6758;33;249;255;x;x
6759;15;2;60;x;x
6760;129;214;144;x;x
6761;180;145;189;x;x
6762;20;15;194;x;x
6763;120;161;144;x;x
6764;251;249;38;x;x
6765;216;231;43;x;x
6766;191;163;183;x;x
6767;15;156;178;x;x
6768;153;106;170;x;x
6769;192;7;224;x;x
6770;114;112;218;x;x
6771;153;79;200;x;x
6772;233;156;122;x;x
6773;72;36;158;x;x
6774;104;85;91;x;x
6775;148;135;113;x;x
6776;145;184;216;x;x
6777;216;104;11;x;x
6778;247;84;43;x;x
6779;20;92;123;x;x
6780;89;30;117;x;x
6781;115;28;8;x;x
6782;227;193;19;x;x
6783;201;158;190;x;x
6784;193;18;235;x;x
6785;91;108;201;x;x
6786;173;90;221;x;x
6787;228;98;4;x;x
6788;109;230;97;x;x
6789;151;193;162;x;x
6790;148;101;154;x;x
6791;71;36;73;x;x
6792;61;5;181;x;x
6793;96;228;166;x;x
6794;247;217;242;x;x
6795;36;15;169;x;x
6796;73;208;219;x;x
6797;99;180;214;x;x
6798;57;86;167;x;x
6799;177;150;228;x;x
6800;30;70;50;x;x
6801;9;21;182;x;x
6802;61;238;50;x;x
6803;189;228;40;x;x
6804;242;202;49;x;x
6805;230;164;149;x;x
6806;102;166;136;x;x
6807;73;50;227;x;x
6808;225;49;170;x;x
6809;148;23;235;x;x
6810;57;141;3;x;x
6811;103;107;117;x;x
6812;70;114;204;x;x
6813;45;24;14;x;x
6814;42;214;17;x;x
6815;100;143;94;x;x
6816;58;49;62;x;x
6817;94;85;193;x;x
6818;87;132;106;x;x
6819;55;111;18;x;x
6820;105;233;51;x;x
6821;30;235;13;x;x
6822;16;15;62;x;x
6823;194;209;100;x;x
6824;68;197;46;x;x
6825;118;149;71;x;x
6826;98;169;5;x;x
6827;221;180;154;x;x
6828;0;43;47;x;x
6829;220;134;52;x;x
6830;233;73;114;x;x
6831;135;79;255;x;x
6832;234;62;165;x;x
6833;55;166;114;x;x
6834;32;233;187;x;x
6835;102;186;233;x;x
6836;233;235;178;x;x
6837;243;112;71;x;x
6838;81;10;113;x;x
6839;48;230;3;x;x
6840;210;89;225;x;x
6841;121;7;180;x;x
6842;117;168;87;x;x
6843;77;167;219;x;x
6844;240;165;165;x;x
6845;25;40;85;x;x
6846;172;212;0;x;x
6847;151;36;107;x;x
6848;225;57;161;x;x
6849;200;91;26;x;x
6850;101;52;64;x;x
6851;97;19;57;x;x
6852;145;182;169;x;x
6853;125;49;204;x;x
6854;63;86;172;x;x
6855;57;208;171;x;x
6856;141;227;168;x;x
6857;152;89;8;x;x
6858;144;105;105;x;x
6859;240;162;129;x;x
6860;130;161;36;x;x
6861;185;66;162;x;x
6862;169;135;29;x;x
6863;41;180;140;x;x
6864;27;198;38;x;x
6865;252;133;143;x;x
6866;78;90;243;x;x
6867;41;19;5;x;x
6868;10;79;41;x;x
6869;113;117;91;x;x
6870;238;22;81;x;x
6871;253;149;33;x;x
6872;55;250;38;x;x
6873;148;242;59;x;x
6874;163;200;133;x;x
6875;62;33;69;x;x
6876;237;34;95;x;x
6877;171;212;79;x;x
6878;129;16;204;x;x
6879;179;127;83;x;x
6880;8;191;35;x;x
6881;69;28;13;x;x
6882;86;56;69;x;x
6883;14;29;14;x;x
6884;56;20;74;x;x
6885;185;205;226;x;x
6886;177;134;148;x;x
6887;45;146;74;x;x
6888;18;67;250;x;x
6889;97;163;22;x;x
6890;198;244;73;x;x
6891;222;200;125;x;x
6892;225;96;164;x;x
6893;11;161;122;x;x
6894;68;15;131;x;x
6895;218;31;19;x;x
6896;227;151;183;x;x
6897;216;144;149;x;x
6898;177;218;131;x;x
6899;119;254;189;x;x
6900;215;28;2;x;x
6901;153;193;138;x;x
6902;73;96;57;x;x
6903;0;251;248;x;x
6904;254;180;249;x;x
6905;110;19;96;x;x
6906;197;1;159;x;x
6907;174;1;241;x;x
6908;20;221;116;x;x
6909;13;130;180;x;x
6910;71;70;197;x;x
6911;198;121;33;x;x
6912;126;87;208;x;x
6913;54;199;79;x;x
6914;15;173;0;x;x
6915;100;63;1;x;x
6916;84;146;252;x;x
6917;255;128;56;x;x
6918;53;101;235;x;x
6919;153;115;177;x;x
6920;235;40;183;x;x
6921;21;237;213;x;x
6922;172;231;190;x;x
6923;121;242;138;x;x
6924;139;138;152;x;x
6925;33;15;71;x;x
6926;175;187;93;x;x
6927;150;38;1;x;x
6928;127;98;244;x;x
6929;168;127;125;x;x
6930;159;53;109;x;x
6931;50;28;166;x;x
6932;78;231;111;x;x
6933;18;173;223;x;x
6934;83;208;39;x;x
6935;187;96;201;x;x
6936;168;112;53;x;x
6937;124;214;142;x;x
6938;223;185;60;x;x
6939;61;223;214;x;x
6940;255;45;124;x;x
6941;180;85;58;x;x
6942;14;153;48;x;x
6943;127;176;130;x;x
6944;234;62;251;x;x
6945;122;148;100;x;x
6946;214;159;91;x;x
6947;130;157;10;x;x
6948;147;185;161;x;x
6949;234;215;241;x;x
6950;231;148;130;x;x
6951;217;107;61;x;x
6952;141;43;116;x;x
6953;98;177;212;x;x
6954;46;180;100;x;x
6955;122;240;59;x;x
6956;13;242;1;x;x
6957;177;186;180;x;x
6958;172;42;36;x;x
6959;51;92;237;x;x
6960;192;253;243;x;x
6961;99;30;25;x;x
6962;3;205;92;x;x
6963;192;78;228;x;x
6964;79;145;70;x;x
6965;189;207;226;x;x
6966;212;84;155;x;x
6967;72;161;118;x;x
6968;65;229;251;x;x
6969;248;220;24;x;x
6970;184;96;211;x;x
6971;25;21;98;x;x
6972;230;98;59;x;x
6973;104;16;198;x;x
6974;33;69;168;x;x
6975;241;203;158;x;x
6976;140;237;48;x;x
6977;168;65;162;x;x
6978;180;60;247;x;x
6979;236;154;149;x;x
6980;34;61;151;x;x
6981;18;151;243;x;x
6982;77;81;190;x;x
6983;210;104;99;x;x
6984;11;99;45;x;x
6985;4;236;82;x;x
6986;96;223;133;x;x
6987;210;175;64;x;x
6988;100;124;30;x;x
6989;47;150;72;x;x
6990;216;143;64;x;x
6991;111;31;168;x;x
6992;116;214;124;x;x
6993;236;241;68;x;x
6994;222;115;24;x;x
6995;36;234;80;x;x
6996;95;231;214;x;x
6997;138;117;106;x;x
6998;178;146;165;x;x
6999;139;205;115;x;x
7000;19;71;6;x;x
7001;140;109;20;x;x
7002;187;200;147;x;x
7003;195;217;2;x;x
7004;158;56;232;x;x
7005;148;55;97;x;x
7006;97;205;5;x;x
7007;96;141;61;x;x
7008;107;190;82;x;x
7009;251;134;250;x;x
7010;56;176;209;x;x
7011;154;183;254;x;x
7012;232;104;181;x;x
7013;237;86;81;x;x
7014;205;5;165;x;x
7015;16;24;112;x;x
7016;18;49;13;x;x
7017;210;254;137;x;x
7018;241;85;44;x;x
7019;122;99;146;x;x
7020;90;234;76;x;x
7021;208;106;163;x;x
7022;114;172;103;x;x
7023;164;166;153;x;x
7024;117;176;84;x;x
7025;120;85;247;x;x
7026;99;242;140;x;x
7027;17;94;209;x;x
7028;152;197;32;x;x
7029;26;205;134;x;x
7030;183;226;140;x;x
7031;193;74;130;x;x
7032;167;239;36;x;x
7033;69;113;240;x;x
7034;113;116;87;x;x
7035;184;54;160;x;x
7036;115;34;96;x;x
7037;81;137;198;x;x
7038;54;86;84;x;x
7039;0;212;243;x;x
7040;232;47;81;x;x
7041;111;63;149;x;x
7042;170;8;156;x;x
7043;128;246;108;x;x
7044;98;240;24;x;x
7045;30;85;10;x;x
7046;206;223;43;x;x
7047;167;57;107;x;x
7048;181;118;154;x;x
7049;169;72;75;x;x
7050;60;190;42;x;x
7051;143;227;27;x;x
7052;187;195;74;x;x
7053;221;172;170;x;x
7054;17;115;150;x;x
7055;15;184;40;x;x
7056;137;39;215;x;x
7057;17;174;43;x;x
7058;13;204;16;x;x
7059;124;226;169;x;x
7060;184;206;88;x;x
7061;214;139;124;x;x
7062;97;213;246;x;x
7063;139;143;141;x;x
7064;98;245;207;x;x
7065;77;245;167;x;x
7066;71;218;195;x;x
7067;43;131;81;x;x
7068;39;63;188;x;x
7069;87;117;7;x;x
7070;84;202;219;x;x
7071;32;129;78;x;x
7072;246;19;44;x;x
7073;227;185;95;x;x
7074;54;56;109;x;x
7075;186;195;227;x;x
7076;248;152;146;x;x
7077;129;118;97;x;x
7078;215;163;110;x;x
7079;15;236;48;x;x
7080;189;92;211;x;x
7081;176;188;14;x;x
7082;35;251;163;x;x
7083;227;57;232;x;x
7084;47;200;6;x;x
7085;243;12;93;x;x
7086;151;44;239;x;x
7087;181;129;238;x;x
7088;108;168;6;x;x
7089;234;118;29;x;x
7090;211;233;175;x;x
7091;197;175;136;x;x
7092;112;34;105;x;x
7093;58;255;210;x;x
7094;253;130;211;x;x
